,start_frame,start_frame_sec,video_uid,clip_uid,total_frames,label,end_frame_sec,filename,end_frame,Unnamed: 0
5550,18254,428.44869,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,154,pack_food_items,433.564,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,18408,5551.0
5551,18636,441.18262,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,181,place_items_in_shopping_cart,447.204,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,18817,5552.0
5552,13444,268.11123,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,165,browse_through_groceries_or_food_items_on_rack,273.607,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,13609,5553.0
5553,14328,297.56748,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,39,read_a_book,298.859,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,14367,5554.0
5554,14343,298.07205,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,27,read_a_book,298.98326,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,14370,5555.0
5555,15625,340.80809,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,313,pack_food_items,351.22385,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,15938,5556.0
5556,17711,410.34418,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,593,weigh_food,430.08768,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,18304,5557.0
5557,18577,439.19475,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,254,place_items_in_shopping_cart,447.65896,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,18831,5558.0
5558,19288,462.88431,42e82798-97fb-45c7-8de6-3f45af020dd5,4c638558-cbdb-46c5-a092-57916c461963,514,browse_through_groceries_or_food_items_on_rack,480.022,v1/full_scale/42e82798-97fb-45c7-8de6-3f45af020dd5.mp4,19802,5559.0
14975,28513,374.62907,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,96,remove_weeds_from_ground,377.83921,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,28609,14976.0
14976,28594,377.33163,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,48,throw_away_trash,378.91738,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,28642,14977.0
14977,31150,462.52863,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,219,plant_seeds,469.82534,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,31369,14978.0
14978,30312,434.59589,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,804,"""level_ground",461.411,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,31116,14979.0
14979,30803,450.96715,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,212,dig_or_till_the_soil_with_a_hoe_or_other_tool,458.02145,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,31015,14980.0
14980,30866,453.08253,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,146,dig_or_till_the_soil_with_a_hoe_or_other_tool,457.919,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,31012,14981.0
14981,31194,464.01298,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,52,plant_seeds,465.748,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,31246,14982.0
14982,29622,411.59039,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,451,dig_or_till_the_soil_with_a_hoe_or_other_tool,426.64582,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,30073,14983.0
14983,30134,428.67748,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,181,plant_seeds,434.70756,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,30315,14984.0
14984,26447,305.771,1348c9f9-fc8b-40c7-b1ab-5b6281e5d390,4ca57894-865e-4bde-8a96-8d5e02d69284,2260,remove_weeds_from_ground,381.08664,v1/full_scale/1348c9f9-fc8b-40c7-b1ab-5b6281e5d390.mp4,28707,14985.0
4652,52982,6.01479,7df161bf-0068-45aa-9a29-a57c3092433c,4e32ecac-cb3c-45e3-9cd3-e67157b4ef6d,0,wash_dishes,6.01479,v1/full_scale/7df161bf-0068-45aa-9a29-a57c3092433c.mp4,52982,4653.0
4653,53671,28.98184,7df161bf-0068-45aa-9a29-a57c3092433c,4e32ecac-cb3c-45e3-9cd3-e67157b4ef6d,33,wash_hands,30.073,v1/full_scale/7df161bf-0068-45aa-9a29-a57c3092433c.mp4,53704,4654.0
4654,55450,88.25685,7df161bf-0068-45aa-9a29-a57c3092433c,4e32ecac-cb3c-45e3-9cd3-e67157b4ef6d,134,serve_food_onto_a_plate,92.742,v1/full_scale/7df161bf-0068-45aa-9a29-a57c3092433c.mp4,55584,4655.0
4655,56864,135.41283,7df161bf-0068-45aa-9a29-a57c3092433c,4e32ecac-cb3c-45e3-9cd3-e67157b4ef6d,0,eat_a_snack,135.41283,v1/full_scale/7df161bf-0068-45aa-9a29-a57c3092433c.mp4,56864,4656.0
4656,60660,261.941,7df161bf-0068-45aa-9a29-a57c3092433c,4e32ecac-cb3c-45e3-9cd3-e67157b4ef6d,125,drink_beverage,266.104,v1/full_scale/7df161bf-0068-45aa-9a29-a57c3092433c.mp4,60785,4657.0
4657,63481,355.957,7df161bf-0068-45aa-9a29-a57c3092433c,4e32ecac-cb3c-45e3-9cd3-e67157b4ef6d,34,use_phone,357.108,v1/full_scale/7df161bf-0068-45aa-9a29-a57c3092433c.mp4,63515,4658.0
15341,12735,424.46258,64ec6de1-0e86-49de-889c-4a0fdcba6658,4fd9555b-72ea-4478-b650-bb0432542021,1666,converse,480.0,v1/full_scale/64ec6de1-0e86-49de-889c-4a0fdcba6658.mp4,14401,15342.0
15342,563,18.73172,64ec6de1-0e86-49de-889c-4a0fdcba6658,4fd9555b-72ea-4478-b650-bb0432542021,195,converse,25.24851,v1/full_scale/64ec6de1-0e86-49de-889c-4a0fdcba6658.mp4,758,15343.0
15343,12928,430.88752,64ec6de1-0e86-49de-889c-4a0fdcba6658,4fd9555b-72ea-4478-b650-bb0432542021,27,place_items_in_shopping_cart,431.78502,v1/full_scale/64ec6de1-0e86-49de-889c-4a0fdcba6658.mp4,12955,15344.0
15344,14364,478.76597,64ec6de1-0e86-49de-889c-4a0fdcba6658,4fd9555b-72ea-4478-b650-bb0432542021,37,read_a_book,480.0,v1/full_scale/64ec6de1-0e86-49de-889c-4a0fdcba6658.mp4,14401,15345.0
15345,14034,467.75187,64ec6de1-0e86-49de-889c-4a0fdcba6658,4fd9555b-72ea-4478-b650-bb0432542021,276,converse,476.965,v1/full_scale/64ec6de1-0e86-49de-889c-4a0fdcba6658.mp4,14310,15346.0
15346,13210,440.29056,64ec6de1-0e86-49de-889c-4a0fdcba6658,4fd9555b-72ea-4478-b650-bb0432542021,149,browse_through_groceries_or_food_items_on_rack,445.282,v1/full_scale/64ec6de1-0e86-49de-889c-4a0fdcba6658.mp4,13359,15347.0
8229,70218,0.61967,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,120,use_a_laptop,4.642,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,70338,8230.0
8230,70514,10.51395,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,8,put_away_(or_take_out)_food_items_in_the_fridge,10.769,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,70522,8231.0
8231,71338,37.97147,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,13261,watch_television,480.0,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,84599,8232.0
8232,74408,140.29196,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,238,drink_beverage,148.219,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,74646,8233.0
8233,80620,347.35968,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,45,converse,348.87,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,80665,8234.0
8234,83972,459.08416,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,181,eat_a_snack,465.143,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,84153,8235.0
8235,70493,9.78533,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,24,put_away_(or_take_out)_food_items_in_the_fridge,10.612,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,70517,8236.0
8236,82767,418.94264,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,35,clean,420.114,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,82802,8237.0
8237,83763,452.13531,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,836,watch_television,480.0,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,84599,8238.0
8238,84544,478.17655,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,55,drink_beverage,480.0,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,84599,8239.0
8239,70492,9.77093,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,27,put_away_(or_take_out)_food_items_in_the_fridge,10.65749,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,70519,8240.0
8240,71067,28.92679,1ce16a97-f614-4660-b21c-4205b33c8bab,50f3f0d9-e56d-4669-9ef5-18508ebeccbc,13532,watch_television,480.0,v1/full_scale/1ce16a97-f614-4660-b21c-4205b33c8bab.mp4,84599,8241.0
965,36199,29.11725,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,104,clean,32.61541,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,36303,966.0
966,37418,69.75375,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,181,pack_other_items_into_bags,75.80074,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,37599,967.0
967,37775,81.67191,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,60,mark_item_with_pencil,83.67166,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,37835,968.0
968,43885,285.31739,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,504,fix,302.12515,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,44389,969.0
969,35726,13.36211,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,584,fix_wiring,32.83303,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,36310,970.0
970,36896,52.37524,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,756,pack_other_items_into_bags,77.55169,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,37652,971.0
971,38952,120.88464,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,47,clean,122.45317,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,38999,972.0
972,42527,240.07079,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,1831,fix,301.11098,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,44358,973.0
973,43886,285.38024,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,512,fix,302.42012,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,44398,974.0
974,49128,460.07696,5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1,531123bf-5f19-40fa-b2f9-758d9a044d2c,206,fix_bonnet,466.92404,v1/full_scale/5b8cb6f7-d2d6-471b-a710-6b2e27fa93b1.mp4,49334,975.0
10365,2950,98.34747,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,27,throw_away_trash,99.22326,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,2977,10366.0
10366,6232,207.73368,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,65,"""put_on_safety_equipment_(e.g._gloves,_helmet,_safety_goggles)""",209.90615,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,6297,10367.0
10367,14388,479.60961,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,12,pump,480.0,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,14400,10368.0
10368,2965,98.84531,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,35,throw_away_trash,100.0,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,3000,10369.0
10369,6253,208.42867,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,197,"""put_on_safety_equipment_(e.g._gloves,_helmet,_safety_goggles)""",215.0,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,6450,10370.0
10370,13554,451.81628,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,846,pump,480.0,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,14400,10371.0
10371,14285,476.15678,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,115,pump,480.0,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,14400,10372.0
10372,2944,98.12797,1bec800a-c3cf-431f-bf0a-7632ad53bcb7,532ef974-2dff-4025-9d12-09f083582c27,39,throw_away_trash,99.41998,v1/full_scale/1bec800a-c3cf-431f-bf0a-7632ad53bcb7.mp4,2983,10373.0
9053,17166,429.65967,4e5663cd-24ba-4461-8d6f-665a45c97dfb,53376076-8259-4536-a686-0d5abb10b284,187,wash_dishes,435.885,v1/full_scale/4e5663cd-24ba-4461-8d6f-665a45c97dfb.mp4,17353,9054.0
9054,17941,455.50689,4e5663cd-24ba-4461-8d6f-665a45c97dfb,53376076-8259-4536-a686-0d5abb10b284,183,arrange,461.591,v1/full_scale/4e5663cd-24ba-4461-8d6f-665a45c97dfb.mp4,18124,9055.0
9055,18278,466.73868,4e5663cd-24ba-4461-8d6f-665a45c97dfb,53376076-8259-4536-a686-0d5abb10b284,180,make_pancakes,472.73,v1/full_scale/4e5663cd-24ba-4461-8d6f-665a45c97dfb.mp4,18458,9056.0
9056,17375,436.6289,4e5663cd-24ba-4461-8d6f-665a45c97dfb,53376076-8259-4536-a686-0d5abb10b284,37,wash_dishes,437.85649,v1/full_scale/4e5663cd-24ba-4461-8d6f-665a45c97dfb.mp4,17412,9057.0
9057,16008,391.06322,4e5663cd-24ba-4461-8d6f-665a45c97dfb,53376076-8259-4536-a686-0d5abb10b284,770,make_pancakes,416.73925,v1/full_scale/4e5663cd-24ba-4461-8d6f-665a45c97dfb.mp4,16778,9058.0
9058,17378,436.74188,4e5663cd-24ba-4461-8d6f-665a45c97dfb,53376076-8259-4536-a686-0d5abb10b284,38,clean,438.0,v1/full_scale/4e5663cd-24ba-4461-8d6f-665a45c97dfb.mp4,17416,9059.0
9059,18300,467.45025,4e5663cd-24ba-4461-8d6f-665a45c97dfb,53376076-8259-4536-a686-0d5abb10b284,106,make_pancakes,471.0,v1/full_scale/4e5663cd-24ba-4461-8d6f-665a45c97dfb.mp4,18406,9060.0
5370,15692,343.01916,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,190,weigh_food,349.359,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,15882,5371.0
5371,17504,403.44428,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,0,browse_through_other_items_on_rack,403.44428,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,17504,5372.0
5372,18715,443.80131,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,173,read_a_book,449.582,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,18888,5373.0
5373,19712,477.04274,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,90,place_items_in_shopping_cart,480.022,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,19802,5374.0
5374,5998,19.88797,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,163,read_a_book,25.34179,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,6161,5375.0
5375,6029,20.93162,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,69,place_items_in_shopping_cart,23.24413,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,6098,5376.0
5376,14817,313.87037,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,178,weigh_food,319.79622,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,14995,5377.0
5377,18721,444.00098,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,119,read_a_book,447.97031,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,18840,5378.0
5378,18011,420.33635,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,237,place_items_in_shopping_cart,428.24379,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,18248,5379.0
5379,18466,435.50748,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,225,converse,443.0,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,18691,5380.0
5380,19410,466.95756,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,231,pack_food_items,474.66,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,19641,5381.0
5381,18847,448.20871,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,30,read_a_book,449.20982,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,18877,5382.0
5382,15690,342.96,8d3b84a9-e747-47c1-8f09-726fdde7986c,54915dfc-4b5a-4fdb-8b56-f73d9f2f175a,184,weigh_food,349.08733,v1/full_scale/8d3b84a9-e747-47c1-8f09-726fdde7986c.mp4,15874,5383.0
7209,32917,377.22685,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,165,walk_down_stairs,382.73741,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,33082,7210.0
7210,33167,385.56731,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,598,paint_using_paint_brush,405.49117,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,33765,7211.0
7211,32939,377.96506,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,135,walk_down_stairs,382.467,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,33074,7212.0
7212,33150,385.00393,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,614,paint_using_paint_brush,405.477,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,33764,7213.0
7213,34568,432.25792,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,47,use_phone,433.826,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,34615,7214.0
7214,32920,377.33276,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,176,walk_down_stairs,383.195,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,33096,7215.0
7215,33173,385.75323,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,591,paint_using_paint_brush,405.472,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,33764,7216.0
7216,34586,432.8536,1f29e9be-28e6-43a2-842d-bb796b832518,5521f774-d11f-422a-8876-56f2f1419169,52,use_phone,434.594,v1/full_scale/1f29e9be-28e6-43a2-842d-bb796b832518.mp4,34638,7217.0
12870,26921,447.33273,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,75,converse,449.83902,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,26996,12871.0
12871,20546,234.84107,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,164,place_items_in_shopping_cart,240.28574,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,20710,12872.0
12872,21109,253.59912,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,425,read_a_book,267.77466,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,21534,12873.0
12873,22502,300.02753,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,120,arrange,304.04201,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,22622,12874.0
12874,22682,306.0471,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,96,put_away_(or_take_out)_food_items_in_the_fridge,309.24855,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,22778,12875.0
12875,22778,309.24855,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,191,place_items_in_shopping_cart,315.58485,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,22969,12876.0
12876,25108,386.90094,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,124,browse_through_groceries_or_food_items_on_rack,391.03106,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,25232,12877.0
12877,25232,391.03106,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,88,weigh_food,393.97194,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,25320,12878.0
12878,20521,233.99815,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,41,place_items_in_shopping_cart,235.376,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,20562,12879.0
12879,23392,329.71006,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,325,put_away_(or_take_out)_food_items_in_the_fridge,340.541,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,23717,12880.0
12880,25250,391.64883,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,26,weigh_food,392.491,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,25276,12881.0
12881,19750,208.31142,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,27,browse_through_groceries_or_food_items_on_rack,209.193,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,19777,12882.0
12882,26963,448.73644,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,30,converse,449.722,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,26993,12883.0
12883,21136,254.49827,b959f479-0508-4f1b-96a5-1b17e86af8ce,559bc7df-1c1d-4a5f-95f4-14a9aa6c3353,392,read_a_book,267.577,v1/full_scale/b959f479-0508-4f1b-96a5-1b17e86af8ce.mp4,21528,12884.0
2578,290,9.61834,d7ef0332-de78-4b15-b959-5fccbc3894c3,561b1ac3-1480-446e-9e12-1df2b5abf014,115,stir,13.45051,v1/full_scale/d7ef0332-de78-4b15-b959-5fccbc3894c3.mp4,405,2579.0
2579,707,23.53,d7ef0332-de78-4b15-b959-5fccbc3894c3,561b1ac3-1480-446e-9e12-1df2b5abf014,144,wash_dishes,28.321,v1/full_scale/d7ef0332-de78-4b15-b959-5fccbc3894c3.mp4,851,2580.0
2580,1026,34.15286,d7ef0332-de78-4b15-b959-5fccbc3894c3,561b1ac3-1480-446e-9e12-1df2b5abf014,1694,stir,90.644,v1/full_scale/d7ef0332-de78-4b15-b959-5fccbc3894c3.mp4,2720,2581.0
2581,3331,111.00488,d7ef0332-de78-4b15-b959-5fccbc3894c3,561b1ac3-1480-446e-9e12-1df2b5abf014,781,stir,137.02349,v1/full_scale/d7ef0332-de78-4b15-b959-5fccbc3894c3.mp4,4112,2582.0
2582,6012,200.37117,d7ef0332-de78-4b15-b959-5fccbc3894c3,561b1ac3-1480-446e-9e12-1df2b5abf014,2051,stir,268.717,v1/full_scale/d7ef0332-de78-4b15-b959-5fccbc3894c3.mp4,8063,2583.0
